x,y,z
0.7776754530799613,0.15470091543369566,0.15327770160750354
0.776278356198798,0.17425166592762295,0.17491858362418394
0.7847729331859695,0.16438799152592848,0.18604168561297657
0.7612867539072351,0.18144299229245925,0.16914795569597682
0.786881709542346,0.17851053064037778,0.1889251678918786
0.7530084393672616,0.20662387702552193,0.19430617066726935
0.7416753031685259,0.19945640527634817,0.19122826068889523
0.7917148369427939,0.21221514691689855,0.21081769641762463
0.7519700657278743,0.22084104560274803,0.203429567197598
0.7958323644339108,0.2297570086064659,0.22559763983954792
0.7761316334479232,0.2135118597520678,0.2532766342811262
0.7939036128746586,0.21834179955176072,0.24312241300497178
0.7671728120776422,0.2457116179497769,0.23570970680250974
0.7811357150395749,0.2505391523178191,0.2746489669619295
0.7964836773193397,0.26958524932406536,0.2893161749286645
0.7721157472739674,0.2855303926522699,0.25579265099403853
0.7600124835752644,0.3140921878189379,0.3059715717234046
0.7729272474992264,0.3152685875926776,0.31128533017030346
0.7733829444676964,0.32844184182293834,0.3300336448439144
0.7627355901466544,0.3374785507222991,0.34823454791307035
0.7783308180938354,0.33755159199007034,0.3505588104912684
0.7741511261629104,0.37641774499339675,0.3850233678706127
0.7909170433079452,0.4239980475530746,0.4001498390267903
0.7838814400858496,0.4350287034798869,0.41145686522133273
0.798677500924108,0.40635657175544054,0.4410702085022795
0.7752657931500122,0.4527152760707318,0.43602696942998176
0.7955860687580316,0.45947711466295216,0.4677630061452425
0.7784226974191748,0.4727629005979872,0.49335872199247116
0.7969989282647296,0.49745666103784736,0.5030888120730606
0.7829055924105812,0.5350253410274214,0.5198899450907033
0.7835632282285524,0.5364357532095954,0.5467085204595269
0.7828661044923717,0.5665626510474726,0.5606209764255847
0.8296126640126945,0.5800293058399049,0.5794502236275968
0.8032859927240692,0.6025427731977243,0.6046150500716143
0.7881614222855745,0.6320613412560931,0.6380758161166906
0.8216150896636801,0.6401187457404911,0.6550796963987554
0.8482536081836154,0.6744912225605538,0.6629258169737844
0.837662103510086,0.6856198052328323,0.7060194509237605
0.8566986349395003,0.7169528819488574,0.7145552881757472
0.8615509080654311,0.7385726647566524,0.7360772294442247
0.8605055842598529,0.7601541052521997,0.7689726809287258
0.8995543014325761,0.7880897208518071,0.7964472568171516
0.8759305242997699,0.8087162984230191,0.8212672390587196
0.8984521498564909,0.828680837848705,0.8613187814089592
0.9324338679235811,0.8533752180882176,0.8587796542120953
0.9248657987179673,0.8895600322775339,0.8774683850561574
0.9537226403462402,0.8865148342945395,0.9095843396638291
0.954654418562815,0.9491096526007151,0.9224332905753941
0.973725740646116,0.9486279393101238,0.9440517583749173
0.9993297101416647,0.9826672811974975,0.9877086542464611
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.009444143553283376
0.0,0.0038367811250623047,0.0017613771874936317
0.0040731289885689225,0.004273819916842221,0.0
0.002786351976958438,0.0,0.02216401711050481
0.00283382603466238,0.0,0.0024220302623088894
0.0,0.0,0.0031773423096066325
0.019120462176419082,0.0,0.0008722173729452039
0.005038195603066258,0.010181160082203471,0.01911386758783928
0.015345168085696253,0.0,0.028364900898946863
0.013217600036320082,0.007791334663446552,0.012621712569494485
0.007966403350166955,0.026807748864858354,0.02034130451748351
0.010243267870977738,0.030025145020573407,0.007369155938036286
0.02689508900612951,0.025946802724954924,0.0012018313808804116
0.02435702463485957,0.011006946669464474,0.005381054888171959
0.02415107261205929,0.02425416057412424,0.029490918933660706
0.020379125038832428,0.0263418570916468,0.022998097285681078
0.024133353385552097,0.03292535984063382,0.038521477954852945
0.01959297155387118,0.04262510040876701,0.01606738468296316
0.04913029566079261,0.036803495039022166,0.03890296576658773
0.028241741745629087,0.04176399959584186,0.050027197790201094
0.04583609818867551,0.06188239267285253,0.03996365132953457
0.05557749042026449,0.06383674598790555,0.0774184054615649
0.07838940147652587,0.061259477979883306,0.05764458598395582
0.06941340181901089,0.05509793039765977,0.05869262015779908
0.08273386871327507,0.06832278783609251,0.060431216328595
0.07669445881087719,0.09985386590884178,0.08107113443863198
0.07545317339562234,0.08570295544293453,0.08999648832994445
0.09256324155899268,0.09150451609116356,0.09647133466194852
0.11520052434404937,0.10519245449365347,0.10985098880013737
0.12205906363290728,0.10827687660542494,0.13354973625258865
0.11626186120880987,0.13620535728792596,0.12111680577258561
0.12586719830586665,0.1534517861862555,0.13685149780032982
0.14548459464261632,0.1657927793899412,0.1515780644790667
0.16523141117625187,0.1865360950075263,0.17781276221426318
0.1913217310227741,0.19879806019725613,0.1840535200058868
0.19148646705482938,0.1999427837818824,0.2029046758243524
0.22979486485545972,0.22080632241758869,0.2335857631551127
0.22401138029972945,0.2125299261822771,0.24295563288891664
0.24226944693825164,0.22934136386170145,0.2704457994885392
0.2825572175522258,0.29376389531867214,0.28360434191304545
0.2919503461383365,0.3037820604608197,0.31567145868636476
0.3266317810833874,0.31833514903752635,0.3191712375704393
0.33807490349373975,0.3379878296843059,0.32468993832140436
0.356007645240835,0.365285086686021,0.3823289939100723
0.3894198325729668,0.3936010951222585,0.3869441240690354
0.4234280158747459,0.4014742708271047,0.42991158872356383
0.43360248616750907,0.4326574693450656,0.43605818430639465
0.46059165184806045,0.4416057294139518,0.449753377685817
0.4839400044836369,0.4976973999536192,0.48055866811932235
0.503515668562644,0.516910679005201,0.506130087012089
0.5466359643341577,0.5299468454590968,0.5608828016764354
0.5625058873971084,0.5486293094457327,0.5675725812078579
0.5784671960781547,0.5801289335987152,0.5977255637881145
0.6070368379295978,0.6133781174486456,0.6065660909590477
0.6423163335096705,0.646336611152082,0.6489978535986288
0.6705475458043333,0.6597272871896027,0.6663663909757873
0.677491454302183,0.676714779534768,0.6822949174035591
0.700877676019082,0.7073645761893529,0.7207268485633553
0.722786069424318,0.7183287530131545,0.7158532118233404
0.7455786401446237,0.7247233244880712,0.747464283577594
0.765190448481485,0.7645492702320683,0.7587744900483626
0.7764234125994363,0.7766513238359625,0.7749810362756332
0.8029603755760768,0.7911800014169821,0.7921660541106983
0.8138741618304481,0.8236437886147285,0.8224222792047814
0.829352221661245,0.8277872602290391,0.8454293768955002
0.8593855528622852,0.8661100018260908,0.8391906706114693
0.8482205596840574,0.8643780887329038,0.8642259638886929
0.8708880965084185,0.8450065428138405,0.8750400062397976
0.8952248623938018,0.8875500817342505,0.8666491333266796
0.8988495565550377,0.8804112217914724,0.8937575807096172
0.890932915727796,0.8803855021232987,0.9181827401447206
0.9111171744243369,0.9218110121624306,0.9006369839349767
0.9126797762610407,0.9061015346185649,0.9029441342840718
0.930889077642387,0.9272576060491385,0.9277023407417881
0.9224864819203965,0.950421150035438,0.9459392745757229
0.9543388922878492,0.9282380758542158,0.9335237151450516
0.936674913507353,0.9580243846140795,0.941516114907981
0.9533955224888748,0.9534696508848832,0.9387597480835732
0.9663972595831632,0.9524329730171055,0.9623962867837612
0.974668451190269,0.9523441949862063,0.9696868779969599
0.9823374220243574,0.9828211646704124,0.9600653974617949
0.974517515058915,0.9675218622895871,0.9627574574143806
0.9661661532113519,0.9917910445287305,0.9819308842097103
0.9715323893027369,0.9777133220839057,0.9732217855270374
0.9820893077950175,0.9843987702570958,0.9880063628061874
0.9877021593300002,0.9896984829123907,0.9870038875209227
0.9799820100461591,0.9909616055160285,0.9825355682921805
0.9815828226257882,0.9804509246289438,0.9699474565549665
0.9988685603425455,1.0,1.0
0.9782202135038002,0.9916994322371665,0.9985560484661858
0.9973478483039623,0.9979344084533093,0.9979322380926459
0.9834048850088157,0.9920418897071991,1.0
1.0,1.0,1.0
1.0,0.9829942395845274,0.9989378006055987
0.9912858688546644,0.9991869327292932,1.0
0.993751375622031,0.9859473713528834,1.0
1.0,1.0,0.9832957794824769
0.9993694684060247,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.012369243393567304,0.0060948050223652
0.002595412970857521,0.012736843113644173,0.0
0.013312823300272225,0.005206598981685196,0.007420101175713543
0.0,0.0053550564082672815,0.0010406202716901737
0.020380551356894136,0.0,0.023380408832866566
0.006276325487598398,0.011744287554554816,0.00031157109200175004
0.01463627073233146,0.013088821228962147,0.023466033893120027
0.011022518862028189,0.02771065918296825,0.02345831737600272
0.024202595453084702,0.02567495023518923,0.02053614769286429
0.012440800629896956,0.030166744257374707,0.013098018870136143
0.0024135495424653305,0.028641281264197523,0.006092154538420847
0.03609277884150382,0.040436572501479716,0.023319684726763528
0.024416220847965908,0.04584489527416643,0.01832813320723452
0.028097609233524366,0.018819839332968564,0.03304587659103751
0.026452314569257458,0.03559016746143193,0.020260878874363328
0.049932910613938494,0.05139366693086975,0.02781933358674739
0.054763981149304634,0.0334289182476859,0.031456191521871596
0.05064601456484426,0.04167309818610065,0.0524749568000895
0.0610147075634532,0.04288059500598273,0.052930898398685436
0.06374696461650432,0.051517165960388064,0.038056332121868305
0.05449290124326741,0.061119617685529475,0.063941556328633
0.060117973143510396,0.0497796947518903,0.07207620627136736
0.07331260316589949,0.06494657631419778,0.06929448452009328
0.07228956067249533,0.06626341317743356,0.08888879202890135
0.09588835224555399,0.11171061378164353,0.08252172713127139
0.09823079080409246,0.12096978010251087,0.08627750302276052
0.10590311392832034,0.11587017992148192,0.10367717419873493
0.1384432701776953,0.13700975240133073,0.12343571157677996
0.1437946954065037,0.12404768073333532,0.1301492544145854
0.12633660693903992,0.1468933241765336,0.15545532317427224
0.13544121391624617,0.17445136868029404,0.1763254351651587
0.16657804299318604,0.17746748814873303,0.1585492991225536
0.18023454496011915,0.1804487201543199,0.16187615319859766
0.18840006703686302,0.21524010701967472,0.1904244062212653
0.20519877454861218,0.2176685136257405,0.21961210310032417
0.23290801921531845,0.25033475484223544,0.2279310329648567
0.2519917488852118,0.24712884607726354,0.2684932333636319
0.2517824008830156,0.27519830935193224,0.27922934483579975
0.2988720533458414,0.2947709072493418,0.28806292715935056
0.30863439684826804,0.3106899148676532,0.31053703256960186
0.3333986176479029,0.3353325936260226,0.3476548603825821
0.34539374824688807,0.37023425081378386,0.3618926245350018
0.3936222735098511,0.3906081810752776,0.3911689536365872
0.41467379132963017,0.4004723938038732,0.3862348623067684
0.4326218606370268,0.43814821607769716,0.42483937097655994
0.45917026179595677,0.43592206064327693,0.45205171527387134
0.48762793224932466,0.48889073688353635,0.4921356714398275
0.49651570028784064,0.4923037964213966,0.5175536060101474
0.5440911475670309,0.5312011736574274,0.5307762917213122
0.5765001592248563,0.5689619378838502,0.5604460068172332
0.5974486124811105,0.5892669602361371,0.5839230970888826
0.6328697584359936,0.6153759884267855,0.6216589773180988
0.6332388104605599,0.6358911483733168,0.6240823971178242
0.6716449841927297,0.640871817989004,0.653138683894093
0.6863520626177002,0.6847722628569826,0.6794342986325013
0.7007608644260869,0.707454064519909,0.7039210606476679
0.7298918771827275,0.7290556081165919,0.7317580773025346
0.7426226499285971,0.7569181104810376,0.7380060777164991
0.7661703381567357,0.7558674345927023,0.7659192528789894
0.7762800320881752,0.7832386618308328,0.7883544361150814
0.7914363474010818,0.7861981337490354,0.8142230492103439
0.8240869988172442,0.8164309290871883,0.8117853394323686
0.8122333562168927,0.8344706373893241,0.8285659549243083
0.8465326123443134,0.8539794025252673,0.859099879814124
0.8477291710197732,0.8551807141227052,0.8688249813715962
0.8637622513891445,0.8843104915624971,0.8785213633211281
0.8814760713373463,0.8902122507763873,0.8662259293392024
0.8783297520439907,0.8868447926202357,0.9066693990703248
0.8954967592414268,0.9019162626388623,0.8844273548224615
0.9261803894717795,0.9155969743100495,0.9255988219359508
0.9165550294338981,0.911981712991651,0.9255553286123831
0.9132514533072968,0.927163420140727,0.9062997500602603
0.9363984730569217,0.9409647858283383,0.9350070618810883
0.9435686560134253,0.9357241937501355,0.9365112619442645
0.953459750398405,0.9480651134044945,0.9564208240164878
0.9313406024005235,0.9398932679388097,0.9429114053770333
0.9316098765300779,0.9513335816215157,0.9627923344285787
0.9692407921486218,0.9478061226295365,0.9835753549768874
0.9594867936607647,0.9691197627154396,0.9562915244350892
0.9698412315167054,0.9532216111681134,0.9520360998764786
0.9542103168629208,0.9774332467767957,0.9639920563933092
0.9780429847264113,0.9701181517683758,0.9883653029176294
0.9927607248603935,0.9897712501340626,0.9592323417298347
0.9851417323001423,0.9880023607103865,0.9842693352427967
0.9883831037386415,0.9780266917447671,0.9735431623281178
0.9698429353631062,0.9833886858265349,0.9837805604128701
0.9952934401625323,0.9917659486951671,0.9838619796219183
0.9875321753065469,0.9780550435622232,0.9710467968168227
0.9885480653489772,0.9669524045986584,0.9945295474252971
0.9931141808703516,0.9908256006572308,0.9908395581581969
0.997218802031346,1.0,0.9881942697667112
0.9977924892100885,1.0,0.990134503987194
1.0,0.985243791348078,1.0
1.0,1.0,1.0
1.0,0.994906010476341,1.0
0.9891775920369281,0.9903638980478613,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.024527964841167864,0.014232957487447882,0.021993199290863578
0.02145988206674722,0.02528597277390036,0.04677266347179802
0.02347775884756952,0.050315975097335,0.03371690323680373
0.055397001258084166,0.06271223979793643,0.07874358312006889
0.09078502879041556,0.07722886438377212,0.07713854769096432
0.08626645762324579,0.0754954520094903,0.08873423291877125
0.12392917353145,0.11377598138314075,0.11894942407492622
0.1103200238248718,0.13329178275090733,0.14229684765737666
0.1341569053432224,0.1344360092248331,0.14979668728864126
0.16892004430948382,0.16178105590908085,0.1444296321752655
0.21251969986890312,0.18472263291391627,0.19277854187201227
0.20171029657942527,0.23168726604042733,0.21008272138194062
0.21505995666542452,0.23015027010723818,0.23055745628510338
0.22403933612316393,0.23405288948368957,0.2517421742110251
0.25267676706828507,0.2607429197905036,0.2616205221117714
0.2700561661835488,0.28754109791472077,0.2718227914434386
0.2956051083126981,0.2971023227749064,0.3020913126561029
0.33179245470412616,0.3000613704527608,0.3376130141020063
0.34727004045894955,0.34280450047332184,0.3556236216429285
0.34589782162279503,0.3456435797784151,0.359829839152433
0.38537137234003543,0.35125595483183936,0.38593313460918793
0.3686735559702054,0.3905092934391278,0.405763482193196
0.40588736883063414,0.41407533319063866,0.43407653419554626
0.4246330892563163,0.43072267442862155,0.42928032504164054
0.45577089836450285,0.4791510978838847,0.4630431743971403
0.4801471763729988,0.4872356322564357,0.4665499396509629
0.47646675942358735,0.49000170346016936,0.4922616742239434
0.4945365356497308,0.48475661005983733,0.5330082277052853
0.5157195282840367,0.5378307565948482,0.5286770811131756
0.565462180381315,0.5448787868009526,0.550355139744624
0.5501240754371853,0.5684708867936331,0.5666638741868182
0.6036689812673763,0.5878803693119038,0.5952571446834487
0.5996264708532174,0.6205885921472917,0.5992573466164198
0.6179556209827106,0.6143091176133272,0.6152157377117138
0.6547008902255675,0.621257509494623,0.6296212213671517
0.6729020965990627,0.6415484638254051,0.6503651145193482
0.6791851741268509,0.6611589416588154,0.6589055027139595
0.6944061069932637,0.6851448455596305,0.7089274360296555
0.7118988331174657,0.6774669386338044,0.7051771144015506
0.7281604059648082,0.7161604247234192,0.6835537970965707
0.712166722855435,0.7258584306705607,0.7130456189284871
0.742171463775752,0.7364241112590382,0.7412019848401682
0.7571794061607273,0.7515813818455189,0.7623768390431248
0.7732309706231015,0.738139898447582,0.7626098321388278
0.7752354432526523,0.7862192067503488,0.7842326118749592
0.7929118923332716,0.7868329809955686,0.7821166057561509
0.7925789118022392,0.7903697444943797,0.8118518523835895
0.8118405220885078,0.8212454181523255,0.8139717212783151
0.8280747326001013,0.8112544782942016,0.7922492644505451
0.8119342835872079,0.8276135353689047,0.8325252253090094
0.8209006442995832,0.8232762250955823,0.8283972410033608
0.8647849662893264,0.8239306568544525,0.841961756573912
0.8538634962454837,0.864345295614428,0.8522338610155531
0.868463310023222,0.8463034592115121,0.84122137163632
0.8778876249989396,0.8952502264629846,0.8690105054663798
0.8784261520017314,0.8861227592677964,0.864389419185278
0.8763242067211299,0.8881768543755563,0.8930999750913442
0.9013755336186403,0.894748340583801,0.8842994118095882
0.9044373925181661,0.8725906907762727,0.9272964858129611
0.911056968096096,0.9169829117063232,0.9217768467717825
0.9338603426006186,0.9185625433642659,0.91812888145357
0.8988232552905199,0.901077302771853,0.9250283373703788
0.9331902860687966,0.9170317839585352,0.909936398573719
0.9230648928127938,0.9180957810213611,0.9124685515576036
0.9316252334697507,0.9394263882535641,0.9433761872492157
0.9517731375719383,0.9367972880292902,0.9229962251633707
0.9412330388039829,0.9403519415517927,0.9496746440352544
0.9485789474911355,0.9388843115203807,0.9508014026418966
0.9606077170741898,0.9697666439809605,0.9558025831403176
0.9660435795568929,0.9476735722105873,0.9689232273378553
0.9388028684567088,0.9463036610685257,0.9602955099101836
0.9699931127488612,0.9311031055572871,0.9565153272350795
0.9494095938021951,0.9538577238536716,0.9700261416119113
0.9747453423516493,0.9404885094390016,0.9805542529787085
0.975901819166862,0.9773698035288497,0.9596398042345142
0.9985068572837088,0.9822845835583053,0.9795792672434674
0.9824686317730729,0.9704747054560213,0.9846636720721997
0.9714440076767433,0.9688270138496801,0.9778614701993243
0.9975076721739161,0.9607172145526184,0.9787992670353105
1.0,0.9653817651648882,0.9730346523137178
0.9765369263655546,0.9951113734233845,0.9990787113881789
0.9870566488556596,0.9864142114138408,0.9856039461137857
0.9878062139183366,0.9611596042635966,0.9867159021776689
0.986017661604588,0.9874910674019333,0.9614116952681027
0.9983527172524607,0.9951792929575838,0.9790393063921345
0.9646325751531258,0.9679765705579139,0.964623946730524
0.9703456805682789,1.0,0.957534376428687
0.977396025120287,1.0,0.9758972217279713
0.9781377224007061,1.0,0.9793600010803211
0.9803345236636702,0.9993918638598183,1.0
1.0,0.9718696616883428,0.970648212664693
1.0,0.963865389839331,1.0
0.9752012006211608,0.9959405014569795,0.9902098344082596
0.9928590812418767,0.9925135370848998,0.9846091892120119
1.0,0.9952895118160682,0.9903294073180642
0.9999919558018222,1.0,1.0
0.9995932323320239,0.9792973499482026,1.0
1.0,1.0,0.9789570943285585
1.0,1.0,1.0
0.0,0.0,0.0
0.008149755021980017,0.015600646262624094,0.0
0.03988847319590407,0.014038147470058921,0.03180003499903582
0.05378278988362268,0.03993535938155568,0.05351872446700011
0.061650978143567785,0.07945425262371457,0.04952278106551751
0.04766968826009649,0.05230875650226153,0.0563393800452
0.12300451477228874,0.08886503085271164,0.08844605158041532
0.09449631806042018,0.11504679042242166,0.10659437398788583
0.11596291347558449,0.1215544635867127,0.1564684178308918
0.11416196649668614,0.13368487576660368,0.1378246067528274
0.1553973570994932,0.17069310270395976,0.16119662940383367
0.1858880159682423,0.1798066709453716,0.16952935808494513
0.19955787125229135,0.21927536180655408,0.2202896728124084
0.22707018127363782,0.21849275501828552,0.2071934770597777
0.2570906077201226,0.24040739598159533,0.2488199164931827
0.2612677599006097,0.25846099941085837,0.2571768396765257
0.2621158765416371,0.26084056631879987,0.27926731327776205
0.32687579432062897,0.31003595694628716,0.3156907301275146
0.33692747839434734,0.290631363444463,0.31992771355980415
0.3324446163930681,0.3546419196716417,0.3348093162941963
0.3627923888271431,0.3617983519500472,0.3595201901714146
0.3485937383019438,0.3868372993260771,0.3668108484236567
0.39383323965489303,0.41152343136868136,0.38393238514151934
0.38241015557735997,0.4006172121214052,0.4272603142274583
0.4442207252494061,0.4704936245081889,0.44463856363621346
0.4502928391105078,0.4467142929230595,0.45122301023863143
0.491340346668436,0.4789958908395865,0.471425171700842
0.48314652541272973,0.468699983116643,0.4941721490847394
0.47247215562086226,0.5186345420305806,0.5031823030345127
0.533776175088438,0.5304846603815868,0.5416346590823105
0.5476767038393568,0.558455247614219,0.5545525889009589
0.5473330629419416,0.5765970582867967,0.5825700321593547
0.5957148562784124,0.5853648884688604,0.5924409044254771
0.6001968119990204,0.5933585711384508,0.5994571545787739
0.6253009703477773,0.648509731464733,0.63736237310127
0.6120010678646636,0.6564248978326033,0.6411501086619719
0.6455558363484751,0.6668469622810133,0.6502817795045414
0.6704573947921987,0.6791788737880327,0.6697785151887579
0.6677789822813814,0.6959783485176783,0.6886040997824723
0.6942129180123735,0.6951510289784698,0.6912841552681516
